date,produit_id,categorie,quantite_vendue,stock_initial,peremption_jours,prix_vente,promotion,temperature_max,pluie_mm,evenement,magasin
2022-09-21,Huile_1L,epicerie,106.0,326,10,800,0,31.4,1.1,None,Dakar_Corniche
2022-08-08,Sucre_1kg,epicerie,31.0,133,14,400,0,32.2,0.5,None,Thies_Centre
2022-10-12,Riz_5kg,epicerie,39.0,258,14,2000,0,30.4,0.6,None,Dakar_Corniche
2024-02-19,Sucre_1kg,epicerie,35.0,329,5,400,0,31.0,1.0,None,Saint-Louis_Marche
2024-04-09,Oignons_kg,legume,211.82905351617148,331,7,300,0,27.3,0.5,Ramadan,Thies_Centre
2022-07-01,Huile_1L,epicerie,90.0,472,10,800,0,35.1,0.4,None,Dakar_Corniche
2024-04-14,Poulet_frais,viande,48.0,478,3,2500,0,39.9,0.4,None,Saint-Louis_Marche
2023-06-02,Poisson_frais,poisson,62.0,291,14,1500,0,40.6,2.7,None,Dakar_Corniche
2024-01-19,Riz_5kg,epicerie,60.0,397,3,2000,0,33.6,0.1,None,Saint-Louis_Marche
2024-02-08,Tomates_kg,legume,110.0,149,7,500,0,26.0,0.0,None,Thies_Centre
2024-10-16,Sucre_1kg,epicerie,34.0,165,7,400,0,31.2,0.6,None,Saint-Louis_Marche
2022-04-11,Poisson_frais,poisson,216.49661975202406,217,14,1500,0,35.2,0.6,Ramadan,Dakar_Corniche
2022-01-19,Riz_5kg,epicerie,55.0,419,3,2000,0,39.3,1.0,None,Dakar_Corniche
2023-08-30,Lait_1L,produit_frais,93.0,436,5,1200,1,31.1,0.1,None,Thies_Centre
2022-09-24,Bananes_kg,fruit,62.0,476,14,700,0,29.3,8.7,None,Thies_Centre
2023-06-28,Sucre_1kg,epicerie,37.0,225,7,400,0,31.6,0.1,None,Saint-Louis_Marche
2023-11-24,Poulet_frais,viande,49.0,371,5,2500,1,27.9,0.2,None,Dakar_Corniche
2022-07-31,Tomates_kg,legume,103.0,149,10,500,0,30.4,0.6,None,Thies_Centre
2023-06-26,Bananes_kg,fruit,71.0,241,7,700,1,36.2,1.5,None,Thies_Centre
2023-12-11,Poulet_frais,viande,44.0,265,7,2500,0,28.9,5.5,None,Saint-Louis_Marche
2023-02-20,Riz_5kg,epicerie,30.0,274,7,2000,0,29.8,1.8,None,Saint-Louis_Marche
2023-09-15,Riz_5kg,epicerie,56.0,178,3,2000,0,28.0,4.2,None,Dakar_Corniche
2022-02-28,Oignons_kg,legume,95.0,384,10,300,0,25.0,0.3,None,Dakar_Corniche
2023-04-26,Poulet_frais,viande,48.0,143,7,2500,0,32.6,1.0,None,Thies_Centre
2022-04-28,Poisson_frais,poisson,113.96463768841573,338,5,1500,0,29.0,0.0,Ramadan,Saint-Louis_Marche
2022-09-09,Lait_1L,produit_frais,75.0,284,5,1200,0,42.1,1.2,None,Dakar_Corniche
2022-11-04,Oignons_kg,legume,93.0,398,14,300,0,26.5,1.6,None,Thies_Centre
2024-08-31,Riz_5kg,epicerie,58.0,162,7,2000,1,32.4,0.5,None,Dakar_Corniche
2024-07-03,Huile_1L,epicerie,114.0,199,3,800,0,26.7,1.1,None,Dakar_Corniche
2022-11-04,Pommes_kg,fruit,88.0,189,14,600,0,29.7,3.1,None,Saint-Louis_Marche
2023-02-05,Bananes_kg,fruit,64.0,316,10,700,0,28.7,5.0,None,Dakar_Corniche
2022-02-14,Pommes_kg,fruit,93.0,293,10,600,0,33.4,2.5,None,Thies_Centre
2023-11-09,Tomates_kg,legume,128.0,293,10,500,0,36.8,3.9,None,Saint-Louis_Marche
2022-07-13,Oignons_kg,legume,87.0,461,14,300,0,29.8,4.0,None,Thies_Centre
2023-07-31,Sucre_1kg,epicerie,29.0,270,3,400,0,30.0,5.4,None,Thies_Centre
2024-03-31,Oignons_kg,legume,200.54307878917945,428,3,300,1,38.2,5.2,Ramadan,Thies_Centre
2024-03-21,Tomates_kg,legume,250.21443482301186,493,3,500,0,28.2,8.1,Ramadan,Dakar_Corniche
2023-10-11,Poisson_frais,poisson,71.0,477,3,1500,0,34.3,0.6,None,Thies_Centre
2023-09-22,Poulet_frais,viande,42.0,476,14,2500,0,29.0,0.0,None,Dakar_Corniche
2022-07-06,Huile_1L,epicerie,90.0,293,10,800,0,26.4,2.2,None,Thies_Centre
2022-05-16,Pommes_kg,fruit,70.0,437,7,600,0,36.7,4.0,None,Thies_Centre
2024-08-26,Tomates_kg,legume,134.0,253,10,500,0,29.6,0.2,None,Dakar_Corniche
2023-10-24,Lait_1L,produit_frais,101.0,396,10,1200,0,39.1,0.1,None,Saint-Louis_Marche
2023-10-14,Bananes_kg,fruit,75.0,244,3,700,0,39.1,0.1,None,Saint-Louis_Marche
2022-10-12,Oignons_kg,legume,82.0,112,7,300,0,34.1,2.7,None,Thies_Centre
2023-10-05,Riz_5kg,epicerie,58.0,343,3,2000,0,25.0,2.0,None,Thies_Centre
2022-11-15,Lait_1L,produit_frais,66.0,480,3,1200,0,30.9,5.0,None,Dakar_Corniche
2022-03-30,Tomates_kg,legume,95.0,416,10,500,0,26.8,3.3,None,Thies_Centre
2022-01-27,Pommes_kg,fruit,90.0,231,5,600,1,33.7,2.9,None,Saint-Louis_Marche
2023-08-02,Bananes_kg,fruit,53.0,474,14,700,1,36.3,2.8,None,Saint-Louis_Marche
2024-05-13,Pommes_kg,fruit,76.0,231,7,600,0,32.4,0.2,None,Saint-Louis_Marche
2022-08-15,Poulet_frais,viande,40.0,435,10,2500,0,28.9,3.8,None,Dakar_Corniche
2022-03-24,Lait_1L,produit_frais,79.0,236,5,1200,0,34.0,2.7,None,Thies_Centre
2022-03-07,Poulet_frais,viande,40.0,248,7,2500,0,25.0,1.0,None,Dakar_Corniche
2024-06-25,Huile_1L,epicerie,104.0,197,5,800,0,32.9,0.7,None,Saint-Louis_Marche
2023-03-03,Poulet_frais,viande,47.0,309,7,2500,0,27.8,0.3,None,Dakar_Corniche
2023-05-05,Lait_1L,produit_frais,60.0,176,3,1200,0,29.9,0.8,None,Dakar_Corniche
2023-02-04,Sucre_1kg,epicerie,39.0,347,10,400,0,36.9,0.1,None,Thies_Centre
2022-06-30,Lait_1L,produit_frais,82.0,314,14,1200,0,25.0,3.4,None,Thies_Centre
2024-11-14,Oignons_kg,legume,111.0,484,10,300,0,31.7,1.1,None,Dakar_Corniche
2022-12-02,Tomates_kg,legume,118.0,140,3,500,0,31.2,2.2,None,Thies_Centre
2023-10-18,Poulet_frais,viande,32.0,325,10,2500,0,36.0,0.2,None,Thies_Centre
2023-05-21,Poisson_frais,poisson,74.0,330,14,1500,0,32.0,4.1,None,Dakar_Corniche
2024-07-09,Poulet_frais,viande,37.0,323,7,2500,0,34.7,0.4,None,Saint-Louis_Marche
2022-03-15,Tomates_kg,legume,101.0,337,14,500,1,32.4,5.4,None,Saint-Louis_Marche
2023-03-10,Poulet_frais,viande,49.0,396,3,2500,0,33.4,2.5,None,Thies_Centre
2022-04-02,Bananes_kg,fruit,139.8773227285181,357,7,700,1,41.0,0.1,Ramadan,Thies_Centre
2024-01-10,Tomates_kg,legume,119.0,158,5,500,0,41.0,2.4,None,Saint-Louis_Marche
2022-07-01,Lait_1L,produit_frais,69.0,465,7,1200,0,31.4,2.1,None,Saint-Louis_Marche
2023-04-25,Poisson_frais,poisson,67.0,263,7,1500,0,25.0,5.9,None,Thies_Centre
2024-07-31,Lait_1L,produit_frais,87.0,435,10,1200,0,33.9,8.3,None,Dakar_Corniche
2024-11-01,Sucre_1kg,epicerie,28.0,403,3,400,1,28.0,0.0,None,Saint-Louis_Marche
2024-10-08,Oignons_kg,legume,80.0,154,3,300,0,25.0,0.1,None,Dakar_Corniche
2024-03-04,Sucre_1kg,epicerie,22.0,365,3,400,0,27.2,3.3,None,Thies_Centre
2023-03-10,Huile_1L,epicerie,111.0,419,14,800,0,35.4,0.0,None,Thies_Centre
2024-04-03,Sucre_1kg,epicerie,79.767743051095,213,5,400,1,30.1,0.6,Ramadan,Dakar_Corniche
2022-09-18,Pommes_kg,fruit,85.0,369,7,600,0,44.4,0.9,None,Dakar_Corniche
2024-05-12,Sucre_1kg,epicerie,37.0,408,14,400,0,32.0,1.4,None,Dakar_Corniche
2022-11-12,Riz_5kg,epicerie,69.0,118,10,2000,1,26.7,1.5,None,Thies_Centre
2024-01-18,Pommes_kg,fruit,75.0,386,7,600,1,26.1,0.4,None,Thies_Centre
2022-10-30,Sucre_1kg,epicerie,36.0,302,5,400,1,30.5,0.1,None,Dakar_Corniche
2024-06-22,Poulet_frais,viande,30.0,357,14,2500,0,39.7,0.3,None,Saint-Louis_Marche
2023-06-11,Riz_5kg,epicerie,46.0,436,10,2000,1,35.8,3.9,None,Thies_Centre
2023-01-25,Bananes_kg,fruit,700.6344608074061,176,14,700,0,33.9,1.8,None,Dakar_Corniche
2024-02-25,Sucre_1kg,epicerie,24.0,257,3,400,1,28.4,0.1,None,Thies_Centre
2022-09-26,Riz_5kg,epicerie,54.0,488,14,2000,0,34.9,2.3,None,Thies_Centre
2023-04-28,Pommes_kg,fruit,94.0,190,3,600,0,29.8,1.0,None,Dakar_Corniche
2024-01-05,Huile_1L,epicerie,91.0,470,14,800,0,35.5,0.3,None,Dakar_Corniche
2023-04-23,Poisson_frais,poisson,78.0,257,7,1500,0,31.8,2.0,None,Saint-Louis_Marche
2024-10-19,Poisson_frais,poisson,89.0,123,10,1500,0,26.7,1.0,None,Thies_Centre
2023-07-07,Sucre_1kg,epicerie,24.0,489,5,400,0,33.6,7.7,None,Thies_Centre
2024-02-11,Pommes_kg,fruit,69.0,248,14,600,0,25.6,1.5,None,Saint-Louis_Marche
2022-03-19,Lait_1L,produit_frais,90.0,294,14,1200,0,26.6,0.6,None,Thies_Centre
2023-07-08,Pommes_kg,fruit,107.0,272,10,600,0,34.8,0.3,None,Thies_Centre
2024-09-04,Sucre_1kg,epicerie,31.0,138,3,400,0,37.8,0.1,None,Dakar_Corniche
2024-08-12,Pommes_kg,fruit,87.0,490,10,600,0,35.9,0.7,None,Dakar_Corniche
2024-11-17,Poisson_frais,poisson,72.0,307,3,1500,0,31.3,2.6,None,Thies_Centre
2022-12-22,Bananes_kg,fruit,59.0,292,10,700,0,30.7,0.1,None,Saint-Louis_Marche
2022-03-29,Bananes_kg,fruit,76.0,162,3,700,0,31.7,1.4,None,Dakar_Corniche
2024-06-26,Lait_1L,produit_frais,75.0,235,5,1200,0,34.6,3.3,None,Thies_Centre
2024-12-04,Bananes_kg,fruit,64.0,352,14,700,0,35.1,1.9,None,Thies_Centre
2022-10-01,Sucre_1kg,epicerie,26.0,420,10,400,0,33.1,0.9,None,Thies_Centre
2024-10-14,Huile_1L,epicerie,87.0,491,3,800,0,33.0,1.4,None,Thies_Centre
2022-10-03,Sucre_1kg,epicerie,40.0,195,5,400,0,30.1,3.0,None,Saint-Louis_Marche
2024-07-24,Sucre_1kg,epicerie,30.0,450,3,400,0,40.0,2.3,None,Thies_Centre
2024-07-09,Lait_1L,produit_frais,75.0,206,3,1200,0,26.6,0.5,None,Saint-Louis_Marche
2023-08-29,Poisson_frais,poisson,87.0,136,10,1500,0,28.0,0.1,None,Thies_Centre
2022-01-21,Pommes_kg,fruit,74.0,277,5,600,0,32.0,2.2,None,Saint-Louis_Marche
2022-09-22,Oignons_kg,legume,103.0,176,7,300,0,35.3,4.1,None,Saint-Louis_Marche
2022-01-20,Poulet_frais,viande,41.0,291,3,2500,0,35.9,7.6,None,Saint-Louis_Marche
2022-04-02,Riz_5kg,epicerie,134.87883053928155,427,3,2000,0,39.7,1.5,Ramadan,Thies_Centre
2022-02-12,Tomates_kg,legume,131.0,229,14,500,0,44.4,2.4,None,Thies_Centre
2023-01-17,Poisson_frais,poisson,54.0,245,5,1500,1,40.6,1.2,None,Dakar_Corniche
2023-01-24,Sucre_1kg,epicerie,24.0,288,7,400,0,28.6,0.6,None,Saint-Louis_Marche
2022-11-01,Oignons_kg,legume,81.0,475,14,300,0,31.2,2.3,None,Saint-Louis_Marche
2024-02-16,Sucre_1kg,epicerie,26.0,240,10,400,0,27.9,0.4,None,Thies_Centre
2023-06-16,Poulet_frais,viande,44.0,143,7,2500,0,31.7,1.4,None,Saint-Louis_Marche
2023-12-09,Tomates_kg,legume,138.0,214,14,500,0,37.9,0.1,None,Dakar_Corniche
2024-09-05,Tomates_kg,legume,132.0,222,5,500,0,26.5,4.0,None,Saint-Louis_Marche
2024-09-10,Poulet_frais,viande,41.0,197,14,2500,0,27.6,0.9,None,Dakar_Corniche
2022-11-02,Poisson_frais,poisson,70.0,408,3,1500,0,36.3,0.0,None,Thies_Centre
2023-11-02,Bananes_kg,fruit,53.0,360,10,700,0,26.5,0.2,None,Dakar_Corniche
2022-02-27,Pommes_kg,fruit,89.0,137,5,600,0,25.0,1.5,None,Dakar_Corniche
2022-01-07,Oignons_kg,legume,89.0,378,10,300,0,33.0,1.5,None,Saint-Louis_Marche
2023-11-03,Poisson_frais,poisson,60.0,234,7,1500,0,29.4,0.2,None,Saint-Louis_Marche
2024-06-29,Tomates_kg,legume,108.0,492,14,500,1,32.4,5.2,None,Saint-Louis_Marche
2022-09-15,Oignons_kg,legume,100.0,450,14,300,0,44.0,0.4,None,Saint-Louis_Marche
2023-04-29,Pommes_kg,fruit,83.0,351,7,600,0,34.3,1.2,None,Thies_Centre
2023-10-19,Huile_1L,epicerie,85.0,129,14,800,0,32.7,0.4,None,Thies_Centre
2024-03-31,Sucre_1kg,epicerie,45.89542706710321,200,7,400,0,29.8,1.8,Ramadan,Dakar_Corniche
2023-12-24,Pommes_kg,fruit,94.0,429,5,600,0,36.1,6.3,None,Thies_Centre
2024-07-25,Lait_1L,produit_frais,92.0,411,3,1200,1,25.0,2.3,None,Thies_Centre
2022-12-12,Poisson_frais,poisson,56.0,179,3,1500,1,33.1,0.8,None,Dakar_Corniche
2023-01-27,Lait_1L,produit_frais,85.0,278,7,1200,0,33.1,0.4,None,Dakar_Corniche
2023-07-13,Tomates_kg,legume,107.0,424,7,500,0,29.8,1.3,None,Dakar_Corniche
2022-09-18,Sucre_1kg,epicerie,39.0,290,10,400,0,30.8,0.2,None,Dakar_Corniche
2024-02-26,Pommes_kg,fruit,74.0,196,10,600,0,36.5,1.8,None,Saint-Louis_Marche
2024-10-27,Pommes_kg,fruit,79.0,355,7,600,0,27.9,0.4,None,Dakar_Corniche
2024-01-26,Poulet_frais,viande,57.0,155,7,2500,1,31.6,0.6,None,Dakar_Corniche
2024-11-13,Sucre_1kg,epicerie,33.0,395,7,400,1,28.7,1.6,None,Thies_Centre
2022-04-05,Tomates_kg,legume,211.38262176808794,224,10,500,1,28.3,2.6,Ramadan,Saint-Louis_Marche
2022-10-13,Huile_1L,epicerie,96.0,380,10,800,0,25.5,0.9,None,Dakar_Corniche
2023-11-17,Pommes_kg,fruit,66.0,458,7,600,0,29.4,0.9,None,Dakar_Corniche
2024-07-17,Oignons_kg,legume,101.0,108,3,300,0,31.2,1.5,None,Thies_Centre
2023-08-18,Oignons_kg,legume,97.0,342,10,300,0,42.2,0.3,None,Thies_Centre
2023-01-23,Poisson_frais,poisson,81.0,406,14,1500,0,32.4,1.1,None,Dakar_Corniche
2022-06-01,Pommes_kg,fruit,81.0,382,10,600,1,35.9,3.0,None,Dakar_Corniche
2023-07-25,Poulet_frais,viande,43.0,473,3,2500,0,30.3,1.0,None,Saint-Louis_Marche
2022-05-04,Pommes_kg,fruit,95.0,153,10,600,0,29.2,7.7,None,Saint-Louis_Marche
2022-10-07,Sucre_1kg,epicerie,32.0,489,7,400,0,27.6,3.5,None,Saint-Louis_Marche
2022-08-11,Bananes_kg,fruit,68.0,429,14,700,0,35.2,3.5,None,Thies_Centre
2022-12-08,Pommes_kg,fruit,85.0,296,7,600,0,26.3,0.9,None,Saint-Louis_Marche
2023-08-25,Bananes_kg,fruit,70.0,412,5,700,0,34.2,0.4,None,Dakar_Corniche
2023-11-18,Bananes_kg,fruit,71.0,132,3,700,0,36.2,1.1,None,Dakar_Corniche
2023-03-08,Oignons_kg,legume,86.0,176,14,300,1,27.0,0.4,None,Thies_Centre
2024-02-28,Poulet_frais,viande,38.0,115,5,2500,0,30.3,3.8,None,Saint-Louis_Marche
2022-06-20,Pommes_kg,fruit,78.0,253,5,600,0,34.1,6.9,None,Dakar_Corniche
2022-03-22,Lait_1L,produit_frais,85.0,266,14,1200,0,31.4,1.3,None,Dakar_Corniche
2024-08-07,Poulet_frais,viande,45.0,218,7,2500,0,27.2,3.3,None,Saint-Louis_Marche
2024-08-11,Huile_1L,epicerie,90.0,305,7,800,0,35.8,0.1,None,Dakar_Corniche
2024-03-28,Lait_1L,produit_frais,194.95548918128077,368,3,1200,1,35.4,2.4,Ramadan,Thies_Centre
2024-08-26,Poulet_frais,viande,44.0,320,5,2500,0,30.6,2.5,None,Dakar_Corniche
2023-12-19,Tomates_kg,legume,133.0,185,14,500,0,27.0,1.1,None,Thies_Centre
2022-05-24,Huile_1L,epicerie,118.0,402,14,800,0,37.2,1.7,None,Thies_Centre
2023-05-06,Poisson_frais,poisson,69.0,466,7,1500,0,31.2,7.4,None,Saint-Louis_Marche
2024-04-29,Huile_1L,epicerie,99.0,234,5,800,1,40.1,3.9,None,Thies_Centre
2024-04-17,Sucre_1kg,epicerie,30.0,491,3,400,0,34.7,0.5,None,Dakar_Corniche
2023-04-28,Poulet_frais,viande,52.0,215,10,2500,0,33.6,7.3,None,Dakar_Corniche
2024-12-13,Sucre_1kg,epicerie,23.0,412,3,400,0,25.1,1.0,None,Saint-Louis_Marche
2023-08-18,Sucre_1kg,epicerie,25.0,192,7,400,1,28.5,1.1,None,Dakar_Corniche
2024-10-11,Bananes_kg,fruit,41.0,189,7,700,0,29.0,6.0,None,Thies_Centre
2024-03-25,Pommes_kg,fruit,183.98413196287353,250,7,600,0,32.9,3.4,Ramadan,Thies_Centre
2023-02-23,Pommes_kg,fruit,72.0,142,14,600,0,34.2,0.5,None,Dakar_Corniche
2024-09-21,Poisson_frais,poisson,65.0,335,14,1500,0,40.2,3.8,None,Saint-Louis_Marche
2022-04-20,Huile_1L,epicerie,209.33740351612337,252,5,800,0,40.0,0.0,Ramadan,Dakar_Corniche
2024-10-20,Lait_1L,produit_frais,71.0,290,7,1200,0,34.8,0.3,None,Saint-Louis_Marche
2022-02-16,Sucre_1kg,epicerie,33.0,100,5,400,0,30.7,3.0,None,Saint-Louis_Marche
2023-08-14,Pommes_kg,fruit,65.0,187,7,600,0,37.8,1.0,None,Thies_Centre
2024-02-22,Lait_1L,produit_frais,84.0,173,3,1200,0,34.8,1.1,None,Saint-Louis_Marche
2023-06-09,Poulet_frais,viande,47.0,113,10,2500,0,34.3,0.5,None,Dakar_Corniche
2022-02-21,Poisson_frais,poisson,80.0,354,14,1500,1,29.7,1.4,None,Dakar_Corniche
2023-10-26,Bananes_kg,fruit,66.0,152,10,700,0,33.5,1.2,None,Dakar_Corniche
2022-12-19,Pommes_kg,fruit,92.0,269,10,600,0,25.6,0.1,None,Dakar_Corniche
2023-03-29,Lait_1L,produit_frais,221.65133687202072,218,5,1200,0,30.6,1.4,Ramadan,Thies_Centre
2023-04-09,Lait_1L,produit_frais,164.02306958195277,191,3,1200,0,30.2,2.4,Ramadan,Thies_Centre
2024-06-20,Pommes_kg,fruit,80.0,459,14,600,0,25.0,0.8,None,Dakar_Corniche
2023-06-24,Lait_1L,produit_frais,82.0,393,5,1200,0,38.7,0.2,None,Saint-Louis_Marche
2022-09-10,Tomates_kg,legume,117.0,431,14,500,0,28.7,3.8,None,Saint-Louis_Marche
2023-04-22,Sucre_1kg,epicerie,27.0,441,14,400,1,25.0,6.1,None,Thies_Centre
2024-01-18,Oignons_kg,legume,86.0,161,5,300,0,33.7,1.4,None,Thies_Centre
2024-07-29,Lait_1L,produit_frais,58.0,188,14,1200,0,30.6,2.0,None,Thies_Centre
2024-04-10,Pommes_kg,fruit,72.0,461,14,600,0,29.2,1.6,None,Saint-Louis_Marche
2022-07-09,Sucre_1kg,epicerie,23.0,268,5,400,0,31.7,0.3,None,Dakar_Corniche
2023-04-29,Lait_1L,produit_frais,79.0,234,3,1200,1,42.6,4.0,None,Dakar_Corniche
2023-06-19,Riz_5kg,epicerie,51.0,472,5,2000,0,25.0,1.5,None,Thies_Centre
2022-11-01,Pommes_kg,fruit,78.0,446,10,600,1,30.4,1.0,None,Saint-Louis_Marche
2024-10-19,Pommes_kg,fruit,77.0,353,10,600,0,39.0,7.3,None,Thies_Centre
2024-02-23,Sucre_1kg,epicerie,27.0,445,7,400,0,36.5,0.1,None,Dakar_Corniche
2022-08-23,Pommes_kg,fruit,71.0,198,7,600,0,36.1,2.3,None,Thies_Centre
2023-11-29,Lait_1L,produit_frais,88.0,371,10,1200,0,26.6,0.5,None,Thies_Centre
2023-02-25,Pommes_kg,fruit,57.0,412,10,600,0,29.9,0.3,None,Thies_Centre
2023-08-25,Tomates_kg,legume,119.0,113,10,500,0,33.0,0.4,None,Saint-Louis_Marche
2022-04-20,Oignons_kg,legume,232.3538551782287,296,3,300,0,41.6,2.8,Ramadan,Dakar_Corniche
2023-05-16,Riz_5kg,epicerie,58.0,211,14,2000,0,31.3,2.0,None,Dakar_Corniche
2023-12-05,Bananes_kg,fruit,73.0,177,14,700,1,36.6,0.4,None,Dakar_Corniche
2023-12-15,Poulet_frais,viande,31.0,493,14,2500,0,33.6,9.9,None,Dakar_Corniche
2023-04-23,Bananes_kg,fruit,60.0,149,10,700,0,32.5,1.5,None,Dakar_Corniche
2024-08-25,Riz_5kg,epicerie,44.0,398,14,2000,1,28.1,3.0,None,Thies_Centre
2022-12-12,Poulet_frais,viande,38.0,131,10,2500,0,37.6,2.6,None,Dakar_Corniche
2024-04-18,Tomates_kg,legume,116.0,115,14,500,0,33.1,6.2,None,Saint-Louis_Marche
2022-04-06,Pommes_kg,fruit,160.9619232673041,225,10,600,0,40.4,0.4,Ramadan,Saint-Louis_Marche
2022-07-20,Huile_1L,epicerie,84.0,183,7,800,0,32.5,1.6,None,Saint-Louis_Marche
2022-05-01,Riz_5kg,epicerie,105.16767994034609,438,3,2000,1,35.3,0.3,Ramadan,Thies_Centre
2024-09-29,Pommes_kg,fruit,63.0,350,3,600,0,32.7,3.8,None,Dakar_Corniche
2023-04-24,Tomates_kg,legume,127.0,361,10,500,0,25.0,2.0,None,Thies_Centre
2024-07-17,Lait_1L,produit_frais,75.0,372,5,1200,0,37.4,1.0,None,Thies_Centre
2024-05-09,Huile_1L,epicerie,95.0,450,5,800,0,32.7,1.0,None,Dakar_Corniche
2022-10-13,Pommes_kg,fruit,80.0,399,3,600,0,35.4,1.6,None,Dakar_Corniche
2023-06-23,Pommes_kg,fruit,86.0,457,5,600,0,31.7,0.1,None,Thies_Centre
2023-12-28,Poisson_frais,poisson,71.0,187,10,1500,0,27.7,0.9,None,Dakar_Corniche
2023-01-09,Riz_5kg,epicerie,45.0,401,5,2000,1,38.5,2.6,None,Saint-Louis_Marche
2022-04-14,Poisson_frais,poisson,153.14462149684056,216,3,1500,1,34.4,0.1,Ramadan,Saint-Louis_Marche
2022-06-16,Huile_1L,epicerie,96.0,499,10,800,0,37.6,1.1,None,Dakar_Corniche
2024-07-12,Bananes_kg,fruit,58.0,115,7,700,0,37.1,1.8,None,Saint-Louis_Marche
2022-08-24,Tomates_kg,legume,132.0,239,5,500,1,30.1,3.5,None,Thies_Centre
2023-09-21,Riz_5kg,epicerie,55.0,405,14,2000,1,40.0,1.5,None,Dakar_Corniche
2023-09-08,Poisson_frais,poisson,82.0,383,5,1500,0,28.0,0.5,None,Saint-Louis_Marche
2024-02-16,Poulet_frais,viande,43.0,482,7,2500,0,37.9,0.1,None,Thies_Centre
2022-06-14,Poisson_frais,poisson,58.0,466,10,1500,0,25.9,1.6,None,Thies_Centre
2022-03-22,Bananes_kg,fruit,52.0,295,3,700,0,31.1,1.4,None,Thies_Centre
2022-03-03,Sucre_1kg,epicerie,44.0,248,7,400,0,31.7,2.5,None,Saint-Louis_Marche
2023-12-19,Riz_5kg,epicerie,53.0,143,10,2000,0,31.7,0.3,None,Dakar_Corniche
2022-09-08,Lait_1L,produit_frais,85.0,298,7,1200,1,32.6,1.0,None,Dakar_Corniche
2024-04-05,Sucre_1kg,epicerie,62.46123907118296,393,14,400,0,25.9,0.8,Ramadan,Saint-Louis_Marche
2024-03-19,Sucre_1kg,epicerie,49.93884833945882,480,14,400,0,28.1,4.8,Ramadan,Dakar_Corniche
2022-04-24,Pommes_kg,fruit,187.2821021626428,235,10,600,0,38.7,2.6,Ramadan,Saint-Louis_Marche
2022-09-24,Poulet_frais,viande,43.0,254,5,2500,0,29.2,0.7,None,Saint-Louis_Marche
2022-10-24,Pommes_kg,fruit,78.0,271,7,600,1,42.5,1.0,None,Saint-Louis_Marche
2022-02-26,Pommes_kg,fruit,88.0,140,10,600,1,25.0,0.7,None,Saint-Louis_Marche
2024-09-30,Lait_1L,produit_frais,90.0,171,10,1200,0,25.4,3.3,None,Thies_Centre
2023-01-30,Riz_5kg,epicerie,53.0,186,14,2000,0,32.2,2.5,None,Thies_Centre
2023-12-02,Lait_1L,produit_frais,81.0,116,7,1200,0,38.9,0.3,None,Dakar_Corniche
2023-08-06,Pommes_kg,fruit,63.0,386,7,600,0,35.6,0.1,None,Saint-Louis_Marche
2023-02-27,Huile_1L,epicerie,111.0,132,3,800,0,32.3,2.7,None,Saint-Louis_Marche
2023-06-21,Riz_5kg,epicerie,46.0,274,3,2000,0,32.4,0.9,None,Thies_Centre
2024-01-27,Riz_5kg,epicerie,49.0,327,7,2000,0,39.3,2.3,None,Dakar_Corniche
2023-03-29,Riz_5kg,epicerie,121.33122783067711,265,7,2000,0,37.3,1.7,Ramadan,Thies_Centre
2022-12-10,Riz_5kg,epicerie,54.0,132,7,2000,0,31.6,0.1,None,Thies_Centre
2024-04-27,Bananes_kg,fruit,54.0,343,14,700,0,28.3,1.6,None,Dakar_Corniche
2023-12-06,Oignons_kg,legume,96.0,308,10,300,1,43.9,2.2,None,Saint-Louis_Marche
2022-04-30,Poisson_frais,poisson,216.12605115412387,446,10,1500,1,27.1,0.5,Ramadan,Dakar_Corniche
2023-12-13,Oignons_kg,legume,92.0,118,7,300,0,32.2,6.5,None,Saint-Louis_Marche
2024-11-23,Poisson_frais,poisson,53.0,196,3,1500,0,28.3,5.3,None,Thies_Centre
2023-08-26,Riz_5kg,epicerie,45.0,363,14,2000,1,30.3,0.9,None,Dakar_Corniche
2023-03-12,Sucre_1kg,epicerie,41.0,163,10,400,0,28.7,7.5,None,Dakar_Corniche
2023-02-03,Pommes_kg,fruit,70.0,323,7,600,0,37.0,0.0,None,Dakar_Corniche
2023-04-13,Oignons_kg,legume,272.36141764655645,473,7,300,0,29.5,0.4,Ramadan,Saint-Louis_Marche
2022-06-17,Huile_1L,epicerie,96.0,360,10,800,0,30.1,0.4,None,Saint-Louis_Marche
2023-10-04,Riz_5kg,epicerie,49.0,346,7,2000,1,32.0,3.5,None,Thies_Centre
2023-12-13,Poisson_frais,poisson,57.0,113,7,1500,0,39.4,2.4,None,Dakar_Corniche
2024-12-10,Oignons_kg,legume,91.0,199,5,300,0,37.6,3.6,None,Saint-Louis_Marche
2022-08-26,Huile_1L,epicerie,94.0,392,3,800,0,34.9,1.1,None,Saint-Louis_Marche
2024-09-18,Huile_1L,epicerie,82.0,396,14,800,1,30.7,2.5,None,Thies_Centre
2022-05-01,Pommes_kg,fruit,141.42484675961242,479,5,600,0,37.7,0.6,Ramadan,Dakar_Corniche
2023-02-19,Poisson_frais,poisson,63.0,279,14,1500,0,28.7,1.1,None,Saint-Louis_Marche
2023-03-13,Oignons_kg,legume,90.0,177,7,300,0,35.5,1.4,None,Thies_Centre
